2025-06-09 13:54:02,504 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-core-3.9.9.jar
2025-06-09 13:54:02,504 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-embedder-3.9.9.jar
2025-06-09 13:54:02,504 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-model-3.9.9.jar
2025-06-09 13:54:02,504 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-model-builder-3.9.9.jar
2025-06-09 13:54:02,504 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-plugin-api-3.9.9.jar
2025-06-09 13:54:02,504 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-repository-metadata-3.9.9.jar
2025-06-09 13:54:02,504 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-resolver-api-1.9.22.jar
2025-06-09 13:54:02,504 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-resolver-connector-basic-1.9.22.jar
2025-06-09 13:54:02,504 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-resolver-impl-1.9.22.jar
2025-06-09 13:54:02,504 [Worker-16: Launching mavenrun-25689694-279c-4aef-85dd-c3a2a7288b6e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013/jars/maven-resolver-named-locks-1.9.22.jar
